1,58.415577
2,56.957806
3,55.790989
4,54.037178
5,52.293697
6,52.446831
7,50.914715
8,50.273472
9,49.304871
10,48.044121
11,46.445389
12,46.281120
13,48.106434
14,47.147667
15,47.157646
16,45.908340
17,47.106457
18,45.666206
19,45.186310
20,45.347912
21,44.812397
22,44.137478
23,42.949043
24,42.454967
25,41.721855
26,40.762711
27,43.387001
28,42.503834
29,41.554447
30,41.929493
31,42.437904
32,41.873489
33,41.054924
34,41.322296
35,40.766750
36,40.924332
37,40.179844
38,39.826427
39,39.482933
40,39.293083
41,39.403603
42,41.193089
43,40.574966
44,39.607254
45,38.811985
46,37.859390
47,37.850994
48,37.454399
49,37.148567
50,37.152035
51,36.058872
52,37.271446
53,35.533813
54,36.236378
55,34.569603
56,35.798363
57,38.292046
58,37.953003
59,36.564568
60,35.665619
61,35.035755
62,34.337898
63,34.182446
64,35.255943
65,36.574566
66,36.644726
67,37.885292
68,37.713425
69,38.057114
70,37.698738
71,36.420101
72,36.106575
73,36.528831
74,36.056221
75,35.020821
76,35.868195
77,34.780560
78,34.229240
1,49.630020
2,49.250706
3,48.139008
4,47.160686
5,49.547729
6,47.820332
7,46.640045
8,45.690353
9,44.888641
10,45.654896
11,43.385983
12,41.180225
13,40.631676
14,40.633942
15,39.124172
16,38.164646
17,36.511337
18,35.057449
19,33.426922
20,32.216377
21,32.025558
22,31.482264
23,30.989801
24,32.619377
25,33.447803
26,34.282200
27,34.437012
28,34.017387
29,34.070282
30,35.129604
31,35.045670
32,34.680946
33,34.707771
34,36.366936
35,35.434921
36,35.075172
37,34.698662
38,35.728859
39,37.148647
40,36.601578
41,37.403084
42,39.258636
43,38.509392
44,39.169273
45,39.592350
46,39.238583
47,39.349522
48,38.786137
49,40.058853
50,39.371403
51,38.857826
52,40.323277
53,40.136711
54,40.255447
55,41.021008
56,42.384487
57,42.809067
58,43.050880
59,42.096672
60,41.299400
61,40.335915
62,38.617844
63,38.782417
64,37.387566
65,37.650200
66,36.587738
67,35.175121
68,33.620525
69,33.537983
70,34.400780
71,34.231956
72,34.593281
73,34.822479
74,33.181038
75,32.024731
76,30.606474
77,30.099979
78,31.667841
79,33.509640
80,34.738617
81,34.798199
82,33.617882
83,32.934105
84,31.779087
85,31.172056
86,30.946091
87,32.257320
88,34.245625
89,34.630417
90,34.515362
91,33.506382
92,32.911392
93,32.184227
94,32.671715
95,33.371063
96,32.793407
97,32.151440
98,35.127934
99,33.901703
100,33.768036
101,33.897007
102,32.532730
103,32.298477
104,31.571026
105,31.699600
106,31.022104
107,30.649813
108,30.775955
109,29.945404
110,29.101662
111,29.316158
112,31.395702
113,32.901699
114,33.768814
115,35.294525
116,35.644836
117,36.077267
118,37.061005
119,36.852348
120,37.580814
121,36.750732
122,35.198204
123,34.940823
124,33.889099
125,32.801472
126,31.670895
127,31.429804
128,31.983465
129,32.005020
130,32.288586
131,32.232304
132,31.387268
133,29.650904
134,28.981569
135,27.874498
136,27.660217
137,27.398876
138,27.183043
139,26.892345
140,25.944860
141,25.451563
142,26.571915
143,25.692921
144,27.188313
145,28.791529
146,29.644697
147,28.628149
148,28.307003
149,27.966890
150,28.344027
151,28.462236
152,29.293045
153,29.605042
154,29.532103
155,28.736118
156,29.747017
157,29.379114
158,29.685505
159,29.060837
160,28.143408
161,27.723370
162,28.644949
163,28.958960
164,28.306728
165,28.769312
166,28.549240
167,27.460075
168,27.860455
169,27.257572
170,26.749870
171,25.855299
172,24.568890
173,23.432934
174,22.538889
175,25.394346
176,24.506153
177,24.565199
178,24.529230
179,24.983116
180,23.476910
181,24.772066
182,26.361448
183,25.693026
184,24.806667
185,24.485584
186,24.355310
187,23.431385
188,22.998468
189,22.191031
190,21.862307
191,22.311895
192,21.591953
193,21.562677
194,20.883713
195,20.137714
196,19.838341
197,22.261555
198,22.292620
199,21.781521
200,22.737335
201,22.171759
202,21.926912
203,21.059544
204,20.161289
205,19.854252
206,19.778316
207,20.371180
208,19.268387
209,19.322632
210,19.047653
211,18.441883
212,17.726721
213,16.877546
214,17.072178
215,15.895751
216,16.068182
217,17.392286
218,16.910982
219,17.423038
220,16.671677
221,17.217968
222,16.681974
223,15.574184
224,16.000702
225,15.686850
226,15.756783
227,15.541294
228,15.174120
229,15.363355
230,15.275072
231,15.109258
232,15.515317
233,16.190672
234,15.818931
235,15.705995
236,16.626389
237,17.590967
238,17.097586
239,17.282402
240,16.718388
241,15.807995
242,15.592557
243,16.136839
244,15.683232
245,15.568388
246,15.477092
247,15.666880
248,15.957844
249,15.879590
250,16.387142
251,15.520676
252,15.432084
253,15.228847
254,15.605840
255,15.109286
256,15.493230
257,15.090006
258,14.876481
259,15.562917
260,15.708353
261,14.770905
262,14.110557
263,13.803620
264,14.044843
265,13.631771
266,13.846289
267,13.995636
268,14.319049
269,13.990762
270,13.849658
271,13.021195
272,12.845963
273,12.404327
274,12.531133
275,14.127555
276,14.148538
277,13.837294
278,14.198445
279,13.798796
280,14.299588
281,14.116780
282,13.204897
283,13.125547
284,12.763713
285,12.619149
286,12.451659
287,12.484995
288,12.165610
289,11.858882
290,11.807946
291,12.702511
292,12.909982
293,12.408189
294,13.209270
295,13.438692
296,13.869799
297,13.677468
298,13.672096
299,13.582770
300,14.017691
301,13.588228
302,13.299449
303,13.250674
304,13.050505
305,12.956469
306,12.393849
307,12.775726
308,12.147024
309,13.006488
310,12.438242
311,12.865520
312,12.735078
313,13.198075
314,12.571594
315,12.108401
316,11.805003
317,12.246152
318,11.718767
319,11.424215
320,11.340525
321,11.654903
322,12.122805
323,11.616627
324,12.761906
325,12.189721
326,12.064907
327,12.264161
328,12.967522
329,12.485006
330,12.786986
331,12.492064
332,11.884488
333,11.690263
334,11.884676
335,11.433626
336,12.203489
337,11.448139
338,11.133663
339,10.435413
340,10.864237
341,11.229239
342,11.273785
343,11.182705
344,11.986934
345,11.595530
346,11.007807
347,10.574498
348,10.513471
349,10.793027
350,10.090233
351,9.857627
352,10.092927
353,11.488582
354,11.473958
355,11.666260
356,11.301829
357,12.562459
358,12.455830
359,13.392288
360,12.705144
361,13.124001
362,13.212067
363,14.637642
364,15.605617
365,14.793432
366,14.335827
367,13.642705
368,12.879011
369,12.868489
370,12.813602
371,12.903395
372,12.261277
373,12.335157
374,12.228773
375,12.014544
376,11.645839
377,11.483969
378,11.392107
379,11.136509
380,11.134167
381,10.747879
382,10.375940
383,10.172160
384,9.976604
385,10.379411
386,10.215958
387,11.214745
388,10.664736
389,11.272942
390,11.902350
391,13.029854
392,12.232914
393,11.791764
394,11.678949
395,11.649776
396,11.739928
397,11.285907
398,12.168011
399,11.730992
400,11.438614
401,11.244591
402,11.074881
403,10.874445
404,10.268104
405,9.947109
406,9.619208
407,9.474620
408,9.053399
409,8.950274
410,8.839859
411,9.005752
412,8.907213
413,8.652872
414,9.014698
415,8.863832
416,8.883263
417,9.118031
418,8.994534
419,8.675567
420,10.107480
421,9.853279
422,9.620877
423,9.085954
424,8.948494
425,9.659222
426,9.355632
427,9.204460
428,9.507404
429,9.791954
430,10.240403
431,9.840240
432,11.437864
433,11.224794
434,11.371914
435,11.158978
436,11.027304
437,11.153282
438,11.063653
439,10.821666
440,10.509134
441,10.000504
442,9.778131
443,9.788858
444,10.260540
445,10.349513
446,10.525949
447,10.309926
448,11.210282
